Date,edinetCode,code,Close,Volume,MarketCap,EV,PER,PBR,EPS_calc,BPS,NetAssets,NetIncome,OperatingIncome
2024-04-26,E04425,6758,2521.084228515625,16462000,,,9.144634294010029,,275.69,,3819755000000.0,639767000000,612000000.0
2024-04-30,E04425,6758,2583.2724609375,16920000,,,9.370207337725343,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-01,E04425,6758,2586.233642578125,9805000,,,9.38094832086084,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-02,E04425,6758,2578.3369140625,9238000,,,9.352304813604048,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-07,E04425,6758,2503.31640625,28968500,,,9.080185738510647,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-08,E04425,6758,2378.93994140625,34840500,,,8.629039651080017,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-09,E04425,6758,2343.404052734375,32704000,,,8.500141654519116,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-10,E04425,6758,2311.816650390625,36702500,,,8.385565854367677,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-13,E04425,6758,2353.275390625,20327500,,,8.535947588323841,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-14,E04425,6758,2362.159423828125,21388500,,,8.568172308854601,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-15,E04425,6758,2556.620361328125,58616500,,,9.273533176133066,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-16,E04425,6758,2569.452880859375,24774500,,,9.320080093073289,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-17,E04425,6758,2586.233642578125,15093500,,,9.38094832086084,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-20,E04425,6758,2579.323974609375,13014500,,,9.35588514131588,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-21,E04425,6758,2542.80078125,11360500,,,9.223405931481011,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-22,E04425,6758,2528.981201171875,17667500,,,9.173278686828956,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-23,E04425,6758,2543.78759765625,11208500,,,9.226985373630708,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-24,E04425,6758,2497.393798828125,14771000,,,9.058702886677517,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-27,E04425,6758,2478.638671875,11532500,,,8.990673117904167,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-28,E04425,6758,2483.57421875,8638000,,,9.008575642025463,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-29,E04425,6758,2466.793212890625,13205000,,,8.947706528675777,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-30,E04425,6758,2497.393798828125,21662000,,,9.058702886677517,,275.69,,3819755000000.0,639767000000,612000000.0
2024-05-31,E04425,6758,2545.762451171875,28921500,,,9.234148685740777,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-03,E04425,6758,2583.2724609375,16333000,,,9.370207337725343,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-04,E04425,6758,2633.615234375,21399000,,,9.552813792212268,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-05,E04425,6758,2652.370361328125,16362000,,,9.620843560985618,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-06,E04425,6758,2680.009521484375,22851000,,,9.721098050289728,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-07,E04425,6758,2650.396240234375,12811000,,,9.613682905561953,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-10,E04425,6758,2637.5634765625,10698000,,,9.567135103059597,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-11,E04425,6758,2633.615234375,11838500,,,9.552813792212268,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-12,E04425,6758,2587.220703125,14668500,,,9.384528648572672,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-13,E04425,6758,2618.808349609375,19416000,,,9.499105334286245,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-14,E04425,6758,2573.401123046875,25029500,,,9.334401403920618,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-17,E04425,6758,2506.27783203125,16460500,,,9.090927607208277,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-18,E04425,6758,2496.40673828125,15036500,,,9.055122558965687,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-19,E04425,6758,2521.084228515625,15983500,,,9.144634294010029,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-20,E04425,6758,2526.02001953125,10242500,,,9.16253770369346,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-21,E04425,6758,2528.981201171875,35333000,,,9.173278686828956,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-24,E04425,6758,2551.684814453125,11974500,,,9.25563065201177,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-25,E04425,6758,2600.053466796875,12881000,,,9.43107645107503,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-26,E04425,6758,2627.6923828125,16757000,,,9.531330054817005,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-27,E04425,6758,2671.12548828125,19658000,,,9.688873329758968,,275.69,,3819755000000.0,639767000000,612000000.0
2024-06-28,E04425,6758,2692.842041015625,19989000,,,9.76764496722995,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-01,E04425,6758,2714.558349609375,17069000,,,9.846415719138797,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-02,E04425,6758,2756.01708984375,20032500,,,9.996797453094961,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-03,E04425,6758,2746.14599609375,14553500,,,9.960992404852371,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-04,E04425,6758,2747.133056640625,14137000,,,9.964572732564204,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-05,E04425,6758,2760.952392578125,10044500,,,10.014699091654123,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-08,E04425,6758,2746.14599609375,16185500,,,9.960992404852371,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-09,E04425,6758,2883.3544921875,32922500,,,10.458683638098952,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-10,E04425,6758,2930.73583984375,28320000,,,10.630548223888244,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-11,E04425,6758,3036.35693359375,33871000,,,11.013663656983388,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-12,E04425,6758,2987.988037109375,27366000,,,10.838216972357992,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-16,E04425,6758,2981.078369140625,14639000,,,10.813153792813033,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-17,E04425,6758,2997.85986328125,13442000,,,10.87402467728699,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-18,E04425,6758,2898.1611328125,19999500,,,10.51239121046284,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-19,E04425,6758,2896.18701171875,14130500,,,10.505230555039175,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-22,E04425,6758,2854.728271484375,11453000,,,10.35484882108301,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-23,E04425,6758,2833.01171875,11454000,,,10.276077183612028,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-24,E04425,6758,2800.437255859375,10592500,,,10.157921055748758,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-25,E04425,6758,2648.421875,24791000,,,9.606521364576155,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-26,E04425,6758,2609.924560546875,16615000,,,9.466881499317621,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-29,E04425,6758,2634.60205078125,18462500,,,9.556393234361964,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-30,E04425,6758,2692.842041015625,16488500,,,9.76764496722995,,275.69,,3819755000000.0,639767000000,612000000.0
2024-07-31,E04425,6758,2671.12548828125,16708500,,,9.688873329758968,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-01,E04425,6758,2583.2724609375,18803000,,,9.370207337725343,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-02,E04425,6758,2411.51513671875,30417000,,,8.747198435629693,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-05,E04425,6758,2227.912109375,44307000,,,8.081222058743517,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-06,E04425,6758,2431.257080078125,36156500,,,8.81880764655274,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-07,E04425,6758,2429.282958984375,31062000,,,8.811646991129075,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-08,E04425,6758,2426.321533203125,31080000,,,8.800905122431445,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-09,E04425,6758,2433.231201171875,29643500,,,8.825968301976404,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-13,E04425,6758,2555.633544921875,23785500,,,9.26995373398337,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-14,E04425,6758,2582.28515625,18292500,,,9.366626124451377,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-15,E04425,6758,2542.80078125,15926000,,,9.223405931481011,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-16,E04425,6758,2642.4990234375,15116500,,,9.585037627180892,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-19,E04425,6758,2611.898681640625,12050000,,,9.474042154741285,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-20,E04425,6758,2619.795654296875,13145500,,,9.502686547560213,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-21,E04425,6758,2642.4990234375,11219000,,,9.585037627180892,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-22,E04425,6758,2639.53759765625,14948500,,,9.57429575848326,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-23,E04425,6758,2647.434814453125,10098500,,,9.602941036864323,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-26,E04425,6758,2645.460693359375,9738000,,,9.595780381440658,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-27,E04425,6758,2720.481201171875,14895000,,,9.86789945653406,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-28,E04425,6758,2782.669189453125,16428000,,,10.093471614687239,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-29,E04425,6758,2763.9140625,15283500,,,10.025441845913889,,275.69,,3819755000000.0,639767000000,612000000.0
2024-08-30,E04425,6758,2803.398681640625,15233500,,,10.168662924446389,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-02,E04425,6758,2780.69482421875,12363500,,,10.08631007370144,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-03,E04425,6758,2798.463134765625,10028500,,,10.150760400325094,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-04,E04425,6758,2714.558349609375,20220500,,,9.846415719138797,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-05,E04425,6758,2673.099609375,12036500,,,9.696033985182632,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-06,E04425,6758,2604.989013671875,16867000,,,9.448978975196326,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-09,E04425,6758,2566.491455078125,14580000,,,9.309338224375658,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-10,E04425,6758,2604.989013671875,14379500,,,9.448978975196326,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-11,E04425,6758,2598.0791015625,14130000,,,9.42391491008923,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-12,E04425,6758,2617.821533203125,17175500,,,9.495525892136548,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-13,E04425,6758,2587.220703125,18674000,,,9.384528648572672,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-17,E04425,6758,2527.994140625,24939500,,,9.169698359117124,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-18,E04425,6758,2528.981201171875,14187500,,,9.173278686828956,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-19,E04425,6758,2601.040283203125,16567500,,,9.434655893224727,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-20,E04425,6758,2638.55078125,19125500,,,9.570716316333563,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-24,E04425,6758,2715.54541015625,17299000,,,9.84999604685063,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-25,E04425,6758,2719.493896484375,11498000,,,9.864318243260094,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-26,E04425,6758,2811.29541015625,19920000,,,10.197306431703181,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-27,E04425,6758,2834.078857421875,13957600,,,10.279947975704143,,275.69,,3819755000000.0,639767000000,612000000.0
2024-09-30,E04425,6758,2751.36474609375,20903300,,,9.979922181050274,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-01,E04425,6758,2807.3330078125,15263700,,,10.182933758252021,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-02,E04425,6758,2724.61865234375,23485700,,,9.882907078036018,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-03,E04425,6758,2753.841064453125,14166400,,,9.988904437785648,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-04,E04425,6758,2740.96337890625,10635600,,,9.942193691850449,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-07,E04425,6758,2853.3955078125,17950100,,,10.350014537388008,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-08,E04425,6758,2784.053955078125,13589000,,,10.098494523116997,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-09,E04425,6758,2793.464599609375,8429800,,,10.132629401172967,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-10,E04425,6758,2799.408447265625,9568500,,,10.15418929691184,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-11,E04425,6758,2788.51171875,12532400,,,10.114664002140085,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-15,E04425,6758,2787.521240234375,12663000,,,10.111071276558363,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-16,E04425,6758,2746.41162109375,9019500,,,9.961955896455258,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-17,E04425,6758,2739.477294921875,8705100,,,9.936803275134663,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-18,E04425,6758,2685.98583984375,12382600,,,9.742775725792557,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-21,E04425,6758,2684.5,8650700,,,9.737386194638907,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-22,E04425,6758,2665.678466796875,9682400,,,9.669115552964834,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-23,E04425,6758,2648.343505859375,9265900,,,9.606237099130817,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-24,E04425,6758,2659.239501953125,9499800,,,9.645759737216167,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-25,E04425,6758,2620.111328125,7416600,,,9.503831579400776,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-28,E04425,6758,2672.61279296875,10846300,,,9.69426817428543,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-29,E04425,6758,2688.95751953125,10303100,,,9.753554788099859,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-30,E04425,6758,2724.12353515625,23163400,,,9.881111158026226,,275.69,,3819755000000.0,639767000000,612000000.0
2024-10-31,E04425,6758,2697.872802734375,13004600,,,9.785892860583898,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-01,E04425,6758,2649.333984375,10960500,,,9.60982982471254,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-05,E04425,6758,2702.82568359375,10536900,,,9.80385825961678,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-06,E04425,6758,2748.392822265625,12755300,,,9.969142233180838,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-07,E04425,6758,2745.916259765625,12594700,,,9.960159090883328,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-08,E04425,6758,2779.101318359375,10130700,,,10.080530009646251,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-11,E04425,6758,2947.00634765625,27721600,,,10.689565626813632,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-12,E04425,6758,2893.514404296875,15897900,,,10.495536306347256,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-13,E04425,6758,2863.30126953125,15046400,,,10.385945335453771,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-14,E04425,6758,2850.9189453125,12279200,,,10.3410313950905,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-15,E04425,6758,2862.310791015625,11524600,,,10.382352609872049,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-18,E04425,6758,2890.04736328125,9904100,,,10.482960438468027,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-19,E04425,6758,2908.373291015625,11275700,,,10.549433389008035,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-20,E04425,6758,2989.6015625,17951800,,,10.844069652508253,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-21,E04425,6758,2923.7275390625,11220600,,,10.605127277240742,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-22,E04425,6758,2920.26025390625,10214200,,,10.592550523799376,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-25,E04425,6758,2949.48291015625,15089000,,,10.69854876911114,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-26,E04425,6758,2954.930908203125,9269700,,,10.718310088153814,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-27,E04425,6758,2989.6015625,10528300,,,10.844069652508253,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-28,E04425,6758,3029.225341796875,8906900,,,10.987795501457706,,275.69,,3819755000000.0,639767000000,612000000.0
2024-11-29,E04425,6758,2978.705078125,9922400,,,10.804545243298632,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-02,E04425,6758,2985.639404296875,9657300,,,10.829697864619229,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-03,E04425,6758,3041.112548828125,17456800,,,11.030913521811183,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-04,E04425,6758,3140.17138671875,20022900,,,11.390225930279481,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-05,E04425,6758,3137.19970703125,13592500,,,11.37944686797218,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-06,E04425,6758,3114.416015625,8673800,,,11.296804438409083,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-09,E04425,6758,3175.83251953125,14338800,,,11.51957822021564,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-10,E04425,6758,3306.590576171875,21936700,,,11.99387201629321,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-11,E04425,6758,3330.36474609375,20063200,,,12.080107171438028,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-12,E04425,6758,3429.423828125,19286200,,,12.43942046546846,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-13,E04425,6758,3326.40234375,27459800,,,12.065734497986869,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-16,E04425,6758,3292.722412109375,10775100,,,11.943568544776289,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-17,E04425,6758,3348.1953125,11456400,,,12.144783316406109,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-18,E04425,6758,3260.032958984375,12564700,,,11.82499531714743,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-19,E04425,6758,3229.324462890625,14822400,,,11.713607540682016,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-20,E04425,6758,3253.0986328125,19859500,,,11.799842695826834,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-23,E04425,6758,3269.93896484375,9199500,,,11.860927000775327,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-24,E04425,6758,3266.967041015625,6251000,,,11.850147052905891,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-25,E04425,6758,3273.90087890625,6741400,,,11.875297903102217,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-26,E04425,6758,3318.4775390625,9413400,,,12.036989151084551,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-27,E04425,6758,3384.84716796875,10937600,,,12.277729217486126,,275.69,,3819755000000.0,639767000000,612000000.0
2024-12-30,E04425,6758,3337.299072265625,9437900,,,12.105259792758623,,275.69,,3819755000000.0,639767000000,612000000.0
2024-01-04,E02362,6861,59554.75390625,585600,,,340.6437905751301,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-05,E02362,6861,59102.62109375,453500,,,338.05766226477147,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-09,E02362,6861,60527.84375,628600,,,346.20971086198017,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-10,E02362,6861,63466.7578125,1079400,,,363.0198353400446,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-11,E02362,6861,64498.81640625,1123300,,,368.9230475676371,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-12,E02362,6861,65825.7421875,1076700,,,376.5128535577418,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-15,E02362,6861,65697.96875,166700,,,375.78200966653316,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-16,E02362,6861,65059.07421875,465100,,,372.1276338085569,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-17,E02362,6861,65471.90234375,700600,,,374.48894551135385,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-18,E02362,6861,64665.91015625,504500,,,369.87879743894064,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-19,E02362,6861,64410.3515625,669500,,,368.41704262712346,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-22,E02362,6861,65580.0234375,549000,,,375.1073810987817,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-23,E02362,6861,65285.1484375,563400,,,373.4207426500028,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-24,E02362,6861,64469.328125,433400,,,368.7543792541326,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-25,E02362,6861,64823.17578125,479900,,,370.7783319867871,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-26,E02362,6861,65206.515625,508600,,,372.9709753760796,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-29,E02362,6861,65442.41796875,483000,,,374.32029954098266,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-30,E02362,6861,66179.59375,708200,,,378.5368286335297,,174.83,,441398000000.0,30004000000,39151000000.0
2024-01-31,E02362,6861,65442.41796875,838800,,,374.32029954098266,,174.83,,441398000000.0,30004000000,39151000000.0
2024-02-01,E02362,6861,65383.43359375,534200,,,373.9829182277069,,174.83,,441398000000.0,30004000000,39151000000.0
2024-02-02,E02362,6861,64960.78125,547300,,,371.56541354458614,,174.83,,441398000000.0,30004000000,39151000000.0
2024-02-05,E02362,6861,66700.5390625,889200,,,381.5165535806211,,174.83,,441398000000.0,30004000000,39151000000.0
2024-02-06,E02362,6861,64754.375,833400,,,370.3848023794543,,174.83,,441398000000.0,30004000000,39151000000.0
2024-02-07,E02362,6861,63083.41796875,852000,,,360.82719195075214,,174.83,,441398000000.0,30004000000,39151000000.0
2024-02-08,E02362,6861,63840.26953125,803100,,,365.15626340588,,174.83,,441398000000.0,30004000000,39151000000.0
